user_list	recharge_score	move_score	eat_score	total_score
2D0A0D4BBB4C749017572C1C7F03E989	0	19.0140845070423	0	0
2DA27149133310CDA8485A5CCCE29AD4	2.04081632653061	17.6056338028169	0	2.04081632653061
2DEE74FA2223C19724C34CD44380C60E	0	28.169014084507	0	0
2DEEE9C209C9C1036357FFF396FD922C	73.469387755102	69.7183098591549	38	73.469387755102
2E90ECF0D2D22F3C5F97069808DB3235	0	7.74647887323944	0	0
2EBD5C73DEFD194BF129B0FD4C77D202	0	35.9154929577465	0	0
2EE8F1F95C7ED311B6D44B650A6691EF	0	0	0	0
2EFE405CCF1E34D5557F046A62EA9609	51.0204081632653	52.8169014084507	0	51.0204081632653
2F0B8409857B7B4F3576752607A24D32	0	21.830985915493	2	0
2F42146C03553E06D9B04EF559F271B8	4.08163265306122	14.0845070422535	0	4.08163265306122
2F7B1E2EEFCBDA7EBC6922C728FA62F2	0	0.704225352112676	0	0
2F80643E95F8EC380C51C171F651BAEF	75.5102040816327	51.4084507042254	70	75.5102040816327
3040969EEDD49ACC580C5C1A1644BF85	8.16326530612245	29.5774647887324	26	8.16326530612245
3064C5753AC22286CB87581239CD3091	85.7142857142857	80.9859154929577	82	85.7142857142857
30AA98A108473E610D502FDE972D8ED8	83.6734693877551	80.9859154929577	84	83.6734693877551
30EA261D8E5FD9DF104CC34E09BB6A64	65.3061224489796	40.8450704225352	4	65.3061224489796
31379905820C98AF9F041BA3C2971602	77.5510204081633	77.4647887323944	78	77.5510204081633
317E25D9524031E375543C363F897885	0	14.0845070422535	2	0
31DDEE958DE7C283CDED68852B3FD289	0	17.6056338028169	0	0
320AE9A75E7A923852E8B8BA4E793971	0	16.9014084507042	0	0
324A873EEC37CCF2E69263BDE6815E7F	71.4285714285714	27.4647887323944	58	71.4285714285714
32658289B6F210964E9DA5A033885E33	0	33.8028169014084	0	0
332BA3E000460AD6DB4B184237F167BE	2.04081632653061	19.0140845070423	0	2.04081632653061
339DCE967DE63F4C287A80D620B4A291	0	30.9859154929577	0	0
341F4B61682CF4E1A7E084DFF7C53758	0	0.704225352112676	0	0
342E5F5FCDF6AC2AC6B64C0E0D37BB23	0	0	0	0
34B87ED2B79D5FD4691B5BB2C8875AA7	0	9.15492957746479	0	0
34C6468665614F147C159D7EEB57909C	0	7.74647887323944	0	0
34EC598790BE17AC0CCA219013504240	4.08163265306122	8.45070422535211	0	4.08163265306122
3539CEF875F88D753717F0276DBB8446	2.04081632653061	26.7605633802817	4	2.04081632653061
35621CAAC0B7304192ADF52648AE4361	0	28.169014084507	0	0
358E154A2D9A7D18F534413D97CF7849	0	0	0	0
35AA0902CAB69CC2125E7CA5D1368B50	53.0612244897959	55.6338028169014	40	53.0612244897959
35AE1A2D8A983BDA9717D253DCC7266B	0	16.9014084507042	0	0
35E9B207667338704F565417C69B234C	0	20.4225352112676	2	0
3644E7C8A1839AF0C912675D36B3B03E	61.2244897959184	78.169014084507	68	61.2244897959184
3666CA6A68D5EDC5A729DA82A05963CC	0	0	0	0
36B43ED138EEF7FF14EDC080ED51060F	0	4.92957746478873	0	0
36F275080AEB808EA840AE64CBADAB0B	0	0.704225352112676	0	0
36F29A035D0C1947BA53ED1101950BB7	4.08163265306122	9.15492957746479	0	4.08163265306122
37EC9DF876E5B64A2143C1790BAD06AC	0	16.1971830985916	0	0
3881ED11B32F5BB6880CF23EAB67270D	28.5714285714286	80.2816901408451	16	28.5714285714286
38AB680CFE1F32499C1438DD60C187D9	57.1428571428571	69.7183098591549	50	57.1428571428571
38DD65AB8FF70C1C4CF9E78DFAB2B9E8	4.08163265306122	29.5774647887324	4	4.08163265306122
38DE1054E224D29F7CF26206B8291F56	0	12.6760563380282	0	0
391171B858B29AD27301971202C9C52E	0	28.169014084507	0	0
392784A6C0DB188AC44D794C16516E79	0	0	0	0
396A2A8E2085704A2C3767F486698DC3	0	23.943661971831	20	0
3985DBA173C0C8B854282D958154E1A5	0	38.0281690140845	0	0
39B0943CE693C7CEA501E274E357511B	0	16.9014084507042	0	0
3A58BEC9E71C252518166F98C86CBE52	75.5102040816327	52.8169014084507	70	75.5102040816327
3AF84DC11AD98D986170AC0F425745CD	44.8979591836735	52.8169014084507	50	44.8979591836735
3AFBDF494FEEA265C0ACB1B358CC3251	28.5714285714286	52.8169014084507	28	28.5714285714286
3B6871AC36A01F33EB0D8F19E9065ED4	0	8.45070422535211	0	0
3B751480C1F954E585AF13B4411A9BBB	0	0.704225352112676	0	0
3B8A5695213A6B8A0FB1FD139653F1A4	0	11.2676056338028	2	0
3BB05F07F8C9B8387C36DD458CD1DB6E	2.04081632653061	10.5633802816901	2	2.04081632653061
3C0859611AB9C7776C05826A59151352	4.08163265306122	20.4225352112676	2	4.08163265306122
3C3FDAFF886326C7DFDFA1B273FC1E1D	0	0	0	0
3CBF374C6ACD3E108DFEC6F2D3DABDF3	0	35.9154929577465	6	0
3D009A70F20F6F0A91DA61B9E204A518	0	10.5633802816901	0	0
3D07951A9A337F5F98E898173985B9B9	53.0612244897959	58.4507042253521	46	53.0612244897959
3D58800F4BC837D649B08DD5932C21BF	91.8367346938776	61.9718309859155	84	91.8367346938776
3D946583C1AC8885CD8E01335F841B26	0	9.15492957746479	0	0
3DB1ED386CA341B5FEA7D649A6ABD12C	83.6734693877551	42.2535211267606	2	83.6734693877551
3DCA0D8C453AF3AF85EA45E35D776393	0	0	0	0
3DD000BB995BD13A6B35BFABFB188AAA	0	0	0	0
3DDB971F06BABB439F69618684524C67	0	1.40845070422535	0	0
3E492619C5DCDFC02F65613CEFF28EAA	2.04081632653061	17.6056338028169	2	2.04081632653061
3E7D06833324DBC463A2C957D6DC4539	18.3673469387755	16.1971830985916	46	18.3673469387755
3E7ED4B9E41517FE27765D167DA4CD9A	0	27.4647887323944	0	0
3EFC9F253D10BA10B9D28B31BB2BF2B7	0	24.6478873239437	32	0
3F449B6A795A440082E17F28F5317480	8.16326530612245	29.5774647887324	0	8.16326530612245
3F58494EC2410579DD07DEF4389E7B54	0	0	0	0
3F67792EF37EA25BC3EFA0E01F28E053	22.4489795918367	38.0281690140845	0	22.4489795918367
3FAE4362E01124A4442C37423BB29557	6.12244897959184	8.45070422535211	10	6.12244897959184
4015EE1E9CD6C56E4B84FCCF98A44F6A	2.04081632653061	16.9014084507042	0	2.04081632653061
401A40E8108D74CC64615BE6F729010C	0	0	0	0
4087AEA1046CE7A95150E49AAE8AABDC	0	0.704225352112676	0	0
40D2BA1D016056A827E71329020CCA1C	0	6.33802816901408	0	0
40EE772E63D48395E16764D8F7DCC12E	91.8367346938776	94.3661971830986	96	91.8367346938776
415E033AF33AB916877302E83BFCB760	20.4081632653061	33.0985915492958	0	20.4081632653061
41A6F19590B16CE4F1E9F63CD25C1F32	0	16.9014084507042	0	0
41DB719E12ABD3A3B1399B898E04DB54	0	0	0	0
41F0BA0B8E61B490B3D65018FEC61C89	61.2244897959184	55.6338028169014	56	61.2244897959184
420298D56C56F31B681F8104E780A595	0	2.8169014084507	0	0
42476E8951AFABA4B0C252477D5BD1BB	4.08163265306122	36.6197183098592	2	4.08163265306122
42B35708A0E52E0E84B68A806ADAE5D6	2.04081632653061	9.85915492957746	2	2.04081632653061
42D0DDCEA744BE81ABE00D19A967629B	65.3061224489796	57.0422535211268	2	65.3061224489796
4334D8659B608A0ED3459F992E950A6A	0	2.8169014084507	0	0
43450D8A4B4F7F432602CD99D8CA9F86	0	0	0	0
4362B14C277802FC0B98D395E87782AF	0	21.830985915493	6	0
4369B8A011088984F12991AA24622705	0	0	0	0
437CCAEC6AD22B03C7DBFC9AAF00C85B	0	0	0	0
43800E29829EFBEB28D1299B4F9B3754	91.8367346938776	72.5352112676056	88	91.8367346938776
43A0683D86CC383FA7615474F2136B28	0	16.9014084507042	6	0
43CD8020949AC28848274139EB2780FE	46.9387755102041	50.7042253521127	20	46.9387755102041
43DC8DEEA94BB2264DC6CC518576F739	0	0	0	0
44065800FB5330929E885ECAA2C7CFCA	0	21.1267605633803	0	0
44CCE0320B95DECBE0172C1712AD3056	6.12244897959184	21.1267605633803	4	6.12244897959184
44D34F6A1E2B662F89A3103D023EF4B3	26.530612244898	32.3943661971831	6	26.530612244898
44DC93243FFC86AA1952159815D45F8C	0	0	0	0
44EDA9E276D0A6874EECE777B639A5A4	0	19.0140845070423	2	0
453F6262D2198DFF98F9AEFB9906B3A3	0	7.74647887323944	0	0
4577655270B5EB892FC21FB73F7B03EF	6.12244897959184	3.52112676056338	0	6.12244897959184
458BCEC8844AF81DF9BF3C36E8663178	0	0	0	0
464B27EAD9C06CEE7B3B26BDBD2BA815	0	1.40845070422535	0	0
46B937781A75137ECDF1FBB8863132BE	0	29.5774647887324	0	0
47224F90AA2445DF728A660BBB6F4263	0	0	0	0
476C61A42E9F7408207FD4673C86F7DF	0	0	0	0
481F9C8AFFE98A21B6982DA550AD22D5	0	19.7183098591549	0	0
4875A3D3AA370F221EFC890E75399A19	4.08163265306122	14.0845070422535	18	4.08163265306122
48B5DF240757A87C9F140F1AFF2BD802	0	28.8732394366197	0	0
48CB779F4C839DC7FE164F077CDC99C0	0	0	0	0
48E7EC03B7A1AFEE092A465E6A4E0EFB	0	19.0140845070423	0	0
493571FF41E46F404EF8EEC92A7D963D	0	0	0	0
49CEB191DD9936E792C8A5F5390DBB61	4.08163265306122	5.63380281690141	2	4.08163265306122
4A08BD432D858F18F8921DF678EA21AF	10.2040816326531	15.4929577464789	12	10.2040816326531
4A2C336E3DDD7AE1FDE0B8699C67F990	0	0	0	0
4A6B81A680BBB4F579B2D10638FBA498	26.530612244898	50.7042253521127	28	26.530612244898
4B0679AEA13BE0C0BCBFFCC9B137D157	0	18.3098591549296	2	0
4B32950028C14FAA636A8F42C8AC483F	0	9.15492957746479	0	0
4C0B35CEF1ECD08028655CA3767DEC43	4.08163265306122	50.7042253521127	8	4.08163265306122
4C274AA96C4CCF29029427FE1F824B10	0	0	0	0
4C2B8253F7C1D119526BE8B706587EBC	0	43.6619718309859	6	0
4C2C922B30275452578BB3B29AE02C43	36.734693877551	53.5211267605634	42	36.734693877551
4C34A91BA3A7A386197E016A211B7E8E	0	20.4225352112676	0	0
4CE968BF9DDCD0E49147CA12C43DFBB5	93.8775510204082	95.7746478873239	96	93.8775510204082
4CF0A4D2BB754877428EAAFD244E189F	0	5.63380281690141	0	0
4D04788C91F91FF113BDE0DD91029C63	0	14.7887323943662	0	0
4D273286E3CAB9608BF88FFA7D2A9CA7	4.08163265306122	16.9014084507042	6	4.08163265306122
4E044598291582FF5680AA70B3569F5D	0	12.6760563380282	0	0
4E1C4F47CA43D07C64D39218313657E5	22.4489795918367	23.943661971831	12	22.4489795918367
4EB89C6C9145292141C3B564C810B5E8	0	0.704225352112676	0	0
4EDBE6692BA4E3726B06B9928C94EA67	0	55.6338028169014	0	0
4EDFC3B230F8CB55B7CA5BF9CF7834CE	0	11.9718309859155	0	0
4EE4FAD9802EE55E3CC58ACEAFE97CFF	2.04081632653061	14.7887323943662	0	2.04081632653061
4EEB186069676356300F0CAF73B85276	51.0204081632653	48.5915492957746	46	51.0204081632653
4EEBA37296B19EF55D96722E71069F13	14.2857142857143	41.5492957746479	28	14.2857142857143
4F1268396B591E03037F9892AEC7093F	0	14.0845070422535	0	0
4F1C9CB55F59A24D2F664821CD77FA16	48.9795918367347	33.8028169014084	22	48.9795918367347
4F23686941326416C1242843C47FF8D4	93.8775510204082	96.4788732394366	92	93.8775510204082
4F636A79C19CC8D901A75B12CF424659	0	17.6056338028169	0	0
4F98BABD16CBCB26BE0E5827A26CE16B	40.8163265306122	34.5070422535211	12	40.8163265306122
4FA1CDDA5F3A43D7EF71DEE56389EF1E	0	16.9014084507042	0	0
50136268544F598F0E32A60BD2787EB7	73.469387755102	71.830985915493	76	73.469387755102
50227CDAD127A8B76ED31EE5F13C57E5	30.6122448979592	71.830985915493	42	30.6122448979592
50324F552356E62983C353A646203B0D	51.0204081632653	58.4507042253521	60	51.0204081632653
5058A36A32C229FB9DB7B95C4C4EBF0A	0	0	0	0
505EE489B8665ECEB6205500047986FE	10.2040816326531	45.0704225352113	26	10.2040816326531
5114EE3329F12CED06208E5FBAE2659C	0	14.0845070422535	0	0
512F6A289EFC189D12B7F1A763A0DE7B	0	7.04225352112676	0	0
5186F12DB84433E7016428AAED51F857	6.12244897959184	19.7183098591549	4	6.12244897959184
